,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
53173,1500000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53175,1200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53176,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53178,300000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,1,1,0,0,0,0,0
53179,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53180,1500000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53182,1500000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,0,0,0,0,0,0,0,0
53184,250000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,1,1,0,0,0,0,0
53185,700000.0,1.0,2.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53186,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53187,350000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53188,500000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53189,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53190,400000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,1,0,0,0,0,0,0,0,0
53232,700000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53233,1200000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53235,1100000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53237,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53238,900000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53239,550000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53240,700000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,1,0,0,0,0,0,0,0
53241,900000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53242,500000.0,1.0,1.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,1,1,0,0,0,0,0
53243,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53244,1500000.0,5.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53249,900000.0,2.0,3.0,3.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,0,0,0,0
53250,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53253,500000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53273,1500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53274,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53275,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53276,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53277,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53278,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53279,1200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53280,800000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53283,400000.0,0.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53287,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53288,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,0,0,0,0,0,0,0,0
53302,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53303,500000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53304,500000.0,1.0,2.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53305,700000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53309,350000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53311,300000.0,1.0,1.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53313,1200000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Yaba,rent,1,0,0,1,0,0,0,0,0
53318,250000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,1,1,0,0,0,0,0,0
53319,1300000.0,4.0,5.0,5.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53320,280000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53363,1000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53364,1500000.0,4.0,5.0,5.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53365,1200000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53368,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,1,0,0,0,0,0,0,0
53370,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,0,0,0,0,0,0,0,0
53378,1000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53381,600000.0,1.0,1.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53409,500000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53410,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53411,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53414,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53415,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53419,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,1,0,0,0,0,0,0,0
53420,175000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53422,700000.0,2.0,3.0,3.0,Newly Built,Penthouse flat,Yaba,rent,0,1,1,0,0,0,0,0,0
53423,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,1,1,0,0,0,0,0,0
53447,850000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Yaba,rent,0,0,0,1,0,0,0,0,0
53448,600000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53449,1300000.0,3.0,4.0,4.0,Furnished,Blocks of flats,Yaba,rent,0,0,0,1,0,0,0,0,0
53450,850000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53451,630000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53453,1300000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53454,1300000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53455,850000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53456,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53495,1800000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53496,700000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,1,0,1,0,0,0,0,0
53498,600000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53499,400000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53500,600000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53501,600000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53502,900000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Yaba,rent,1,0,0,1,0,0,0,0,0
53503,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53504,1300000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53505,1500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53508,1500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,0,0,0,0,0,0,0,0
53509,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,0,0,0,0
53543,1200000.0,2.0,2.0,2.0,Newly Built,Penthouse flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53544,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,0,0,0,0
53545,500000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53547,1800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,1,0,0,0,0,0,0,0
53548,450000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53549,1400000.0,3.0,2.0,2.0,Serviced,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53550,300000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53552,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53553,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53554,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53555,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53557,1000000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53558,600000.0,2.0,3.0,3.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53561,1500000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53580,900000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53582,700000.0,2.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53583,700000.0,1.0,1.0,1.0,Serviced,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53584,1400000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53586,600000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
53587,600000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53589,1000000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Yaba,rent,1,1,0,0,0,0,0,0,0
53591,700000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,1,0,0,0,0,0,0,0
53592,450000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53594,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53596,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53600,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,1,0,0,0,0,0,0,0
53603,1200000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,1,1,1,0,0,0,0,0,0
53636,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53640,420000.0,1.0,1.0,1.0,Serviced,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53641,1400000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53642,1300000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53651,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53652,470000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53653,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53673,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53674,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53679,1800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53682,1000000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53690,1800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53709,1800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,1,1,0,0,0,0,0,0,0
53716,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53718,1800000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53721,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53722,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,1,0,0,0,0,0,0
53755,700000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53760,600000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53764,700000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53766,1500000.0,2.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53774,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53777,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,1,0,0,0,0,0,0,0,0
53778,1500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53779,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53781,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,1,0,0,0,0,0,0
53805,700000.0,1.0,1.0,2.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53810,850000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Yaba,rent,0,0,0,1,0,0,0,0,0
53812,700000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53813,400000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53814,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53815,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53816,900000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53817,470000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53820,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53828,500000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,1,0,0,0,0,0,0,0
53829,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53831,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,0,0,0,0
53833,500000.0,1.0,1.0,2.0,Furnished,Mini flat,Yaba,rent,1,0,0,1,0,0,0,0,0
53834,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,1,0,0,1,0,0,0,0,0
53853,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53854,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53859,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,1,1,1,1,0,0,0,0,0
53861,1100000.0,2.0,2.0,3.0,Furnished,Penthouse flat,Yaba,rent,0,1,0,1,0,0,0,0,0
53863,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53866,700000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53867,1200000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,1,1,1,0,0,0,0,0,0
53868,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,1,1,0,0,0,0,0,0
53892,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53893,500000.0,1.0,1.0,1.0,Serviced,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53897,500000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53898,700000.0,3.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53899,700000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53901,580000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53904,1200000.0,3.0,3.0,2.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53905,400000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
53917,1200000.0,3.0,3.0,3.0,Newly Built,Detached duplex,Yaba,rent,0,0,0,0,0,0,0,0,0
53918,470000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53919,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53920,900000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Yaba,rent,0,0,0,0,0,0,0,0,0
53923,1800000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53928,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53929,550000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
53930,400000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53933,800000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53934,800000.0,3.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53935,550000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53950,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53953,1000000.0,2.0,0.0,0.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53958,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53959,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53960,900000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Yaba,rent,0,0,0,0,0,0,0,0,0
53961,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53966,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53967,800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53971,800000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53972,700000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53973,800000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53975,600000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53976,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53978,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53979,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53982,600000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53983,300000.0,0.0,0.0,0.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
53986,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53987,450000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
53991,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53996,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
53998,1500000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54003,1800000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54005,1200000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54008,600000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,1,1,0,0,0,0,0,0,0
54010,200000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
54012,600000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
54014,500000.0,1.0,1.0,2.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,1,0,0,0
54016,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54017,750000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54018,700000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54020,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54021,600000.0,0.0,0.0,0.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
54023,600000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,1,1,0,0,0,0,0,0,0
54024,600000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,1,1,0,0,0,0,0,0,0
54026,1500000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Yaba,rent,0,0,0,0,0,0,0,0,0
54028,1500000.0,0.0,0.0,0.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
54034,700000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54037,700000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
54056,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54058,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54061,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54062,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
54070,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
54077,500000.0,1.0,1.0,1.0,Serviced,Mini flat,Yaba,rent,1,1,0,0,0,0,0,0,0
54079,1500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,1,0,1,0,0,0,0,0
54080,1300000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
54081,800000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
54086,800000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
54087,320000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,1,0,0,0,0,0,0,0,0
54093,400000.0,1.0,1.0,1.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
54106,900000.0,0.0,0.0,0.0,Furnished,Self contain,Yaba,rent,0,0,0,1,0,0,0,0,0
54109,380000.0,1.0,1.0,1.0,Furnished,Mini flat,Yaba,rent,0,0,0,1,0,0,0,0,0
54110,1300000.0,3.0,3.0,5.0,Furnished,Flat / apartment,Yaba,rent,0,0,0,1,0,0,0,0,0
54111,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Yaba,rent,0,0,0,0,0,0,0,0,0
54113,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Yaba,rent,0,0,0,0,0,0,0,0,0
54114,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Yaba,rent,0,0,0,0,0,0,0,0,0
